GEOID,total_pop,median_rent,median_income,median_age,educational_attainment_pop25,bachelor_degree,master_degree,professional_degree,doctoral_degree,white,african_american,tenure_owner,with_children,boardings,alightings
170317608011,2884.0,1327.0,85585.0,31.9,2200.0,1173.0,226.0,97.0,33.0,1367.0,141.0,189.0,520.0,25.0,23.0
170314402013,664.0,1032.0,85208.08522167488,39.6,386.0,48.0,53.0,52.0,0.0,0.0,575.0,136.0,278.0,101.0,295.0
170318429003,1706.0,432.0,16268.0,29.5,981.0,9.0,14.0,0.0,0.0,168.0,1538.0,27.0,452.0,83.0,91.0
170318079003,1154.0,1145.3387096774193,159632.0,59.4,980.0,319.0,150.0,211.0,6.0,1001.0,0.0,480.0,122.0,0.0,0.0
170312522024,333.0,1104.0,25640.0,39.1,237.0,0.0,0.0,0.0,0.0,0.0,250.0,41.0,54.0,156.0,158.0
170312521024,1405.0,935.0,85208.08522167488,39.5,942.0,130.0,42.0,0.0,0.0,135.0,1270.0,216.0,256.0,231.0,70.0
170315607002,2070.0,967.0,54797.0,32.6,1297.0,227.0,66.0,0.0,0.0,1477.0,6.0,436.0,578.0,58.0,59.0
170316404002,1853.0,938.0,62130.0,34.2,1324.0,63.0,30.0,0.0,0.0,1505.0,55.0,482.0,365.0,5.0,14.0
170316403004,1543.0,1145.3387096774193,79609.0,38.3,1038.0,370.0,37.0,0.0,0.0,1035.0,0.0,464.0,292.0,0.0,0.0
170316909002,611.0,1161.0,76563.0,45.8,520.0,104.0,60.0,14.0,0.0,18.0,593.0,79.0,28.0,119.0,138.0
170318211023,780.0,1145.3387096774193,58750.0,36.6,551.0,96.0,22.0,0.0,0.0,579.0,16.0,270.0,171.0,0.0,0.0
170318227012,1097.0,1145.3387096774193,91563.0,45.8,820.0,245.0,160.0,36.0,10.0,943.0,63.0,439.0,212.0,2.0,9.0
170318211022,1620.0,1021.0,51863.0,28.3,989.0,167.0,8.0,10.0,0.0,1211.0,51.0,300.0,441.0,0.0,0.0
170310403002,1304.0,1311.0,59053.0,42.4,1034.0,221.0,181.0,36.0,0.0,746.0,30.0,205.0,120.0,29.0,67.0
170310403003,762.0,1479.0,115825.0,52.8,614.0,187.0,103.0,10.0,0.0,387.0,45.0,211.0,66.0,89.0,82.0
170311001004,696.0,1574.0,85208.08522167488,44.2,477.0,159.0,28.0,0.0,0.0,662.0,0.0,261.0,145.0,9.0,19.0
170311001001,1272.0,1061.0,125737.0,37.2,812.0,319.0,134.0,74.0,0.0,1272.0,0.0,266.0,374.0,9.0,15.0
170312002001,1184.0,927.0,54811.0,42.3,921.0,100.0,55.0,0.0,0.0,348.0,53.0,188.0,60.0,36.0,12.0
170310313005,1751.0,1130.0,52885.0,35.0,1302.0,465.0,290.0,125.0,0.0,1030.0,256.0,481.0,281.0,182.0,29.0
170313907003,2199.0,1694.0,121842.0,30.5,1655.0,567.0,358.0,205.0,153.0,409.0,1123.0,170.0,97.0,280.0,103.0
170316809002,528.0,285.0,85208.08522167488,63.4,448.0,46.0,0.0,0.0,0.0,21.0,495.0,32.0,78.0,76.0,287.0
170316810004,1404.0,449.0,85208.08522167488,30.8,886.0,53.0,0.0,0.0,0.0,12.0,1361.0,131.0,176.0,398.0,211.0
170311303004,1789.0,1210.0,67375.0,31.2,1107.0,250.0,108.0,10.0,0.0,933.0,7.0,217.0,404.0,175.0,87.0
170311408003,1519.0,1084.0,66765.0,38.1,960.0,230.0,90.0,54.0,26.0,740.0,38.0,204.0,486.0,52.0,58.0
170311605012,1701.0,1076.0,68352.0,35.4,1144.0,328.0,127.0,9.0,0.0,969.0,49.0,211.0,358.0,103.0,107.0
170318322003,532.0,1652.0,152125.0,30.0,446.0,250.0,78.0,63.0,7.0,426.0,0.0,79.0,48.0,23.0,18.0
170310207011,936.0,1230.0,90694.0,42.4,660.0,217.0,138.0,29.0,15.0,649.0,40.0,271.0,248.0,40.0,47.0
170310202002,1592.0,1118.0,32468.0,29.8,941.0,78.0,168.0,15.0,0.0,827.0,204.0,160.0,558.0,127.0,14.0
170311703004,1055.0,1028.0,67455.0,37.3,615.0,83.0,83.0,11.0,0.0,907.0,0.0,238.0,343.0,14.0,21.0
170311703005,1702.0,1296.0,108214.0,37.7,1178.0,230.0,149.0,0.0,0.0,1443.0,0.0,385.0,355.0,75.0,25.0
170311704001,867.0,1145.0,61406.0,40.9,673.0,86.0,82.0,14.0,0.0,605.0,60.0,230.0,180.0,23.0,20.0
170311704003,1325.0,996.0,78214.0,47.0,969.0,188.0,27.0,0.0,7.0,1138.0,33.0,364.0,229.0,2.0,48.0
170311704004,839.0,1145.3387096774193,86574.0,48.1,615.0,175.0,40.0,27.0,8.0,839.0,0.0,276.0,159.0,20.0,3.0
170310206023,1871.0,1305.0,45446.0,27.1,1008.0,209.0,175.0,37.0,8.0,735.0,363.0,169.0,671.0,48.0,191.0
170312503002,1033.0,1169.0,34797.0,28.9,663.0,45.0,0.0,0.0,5.0,206.0,609.0,121.0,126.0,53.0,117.0
170312503004,825.0,808.0,33750.0,32.0,503.0,72.0,0.0,0.0,13.0,224.0,509.0,120.0,190.0,0.0,0.0
170312504001,593.0,1149.0,85208.08522167488,29.7,467.0,74.0,75.0,0.0,0.0,116.0,477.0,131.0,80.0,18.0,26.0
170316406003,1936.0,961.0,55189.0,45.7,1438.0,214.0,93.0,0.0,0.0,1447.0,38.0,463.0,429.0,0.0,0.0
170316407001,964.0,1339.0,66167.0,33.8,578.0,59.0,12.0,0.0,0.0,477.0,0.0,218.0,328.0,7.0,13.0
170316811005,242.0,688.0,69167.0,53.3,198.0,20.0,0.0,0.0,0.0,0.0,242.0,52.0,0.0,82.0,98.0
170316812002,896.0,773.0,23934.0,22.7,394.0,14.0,0.0,0.0,0.0,1.0,817.0,38.0,299.0,93.0,96.0
170316812004,203.0,1145.3387096774193,103929.0,33.7,117.0,8.0,7.0,0.0,0.0,7.0,180.0,36.0,36.0,195.0,182.0
170316812001,366.0,1000.0,85208.08522167488,23.9,182.0,24.0,0.0,0.0,0.0,0.0,291.0,29.0,90.0,38.0,31.0
170312425001,1661.0,1161.0,99167.0,34.2,1348.0,474.0,258.0,1.0,40.0,1202.0,159.0,252.0,251.0,70.0,81.0
170316501001,1745.0,1069.0,37931.0,25.9,917.0,11.0,10.0,0.0,0.0,689.0,0.0,227.0,500.0,14.0,51.0
170316810002,343.0,877.0,85208.08522167488,50.2,263.0,10.0,27.0,0.0,0.0,0.0,343.0,18.0,0.0,90.0,94.0
170316810003,752.0,1560.0,21250.0,22.5,351.0,11.0,0.0,10.0,0.0,11.0,657.0,72.0,36.0,0.0,0.0
170316810001,294.0,760.0,33438.0,57.7,254.0,27.0,0.0,0.0,0.0,0.0,294.0,87.0,0.0,41.0,69.0
170316811001,650.0,872.0,26200.0,29.1,331.0,0.0,19.0,0.0,0.0,0.0,610.0,29.0,275.0,31.0,96.0
170316811002,476.0,1049.0,85208.08522167488,26.5,296.0,38.0,56.0,0.0,0.0,0.0,341.0,29.0,154.0,187.0,193.0
170316811004,625.0,1011.0,85208.08522167488,30.6,447.0,23.0,9.0,0.0,0.0,7.0,606.0,99.0,87.0,78.0,162.0
170316702001,930.0,913.0,35833.0,39.4,646.0,49.0,15.0,0.0,0.0,61.0,854.0,168.0,155.0,134.0,128.0
170316708002,642.0,783.0,28229.0,45.4,493.0,24.0,61.0,0.0,0.0,31.0,611.0,91.0,101.0,88.0,135.0
170311705001,1304.0,1190.0,81875.0,40.4,1001.0,170.0,44.0,0.0,0.0,1217.0,0.0,323.0,249.0,4.0,15.0
170311706001,971.0,1145.3387096774193,86538.0,46.5,736.0,130.0,51.0,12.0,0.0,886.0,2.0,351.0,167.0,13.0,41.0
170311708001,1231.0,1344.0,87039.0,39.2,861.0,135.0,87.0,15.0,19.0,1072.0,39.0,286.0,234.0,52.0,55.0
170311710001,1313.0,787.0,100078.0,39.0,979.0,118.0,160.0,0.0,36.0,1015.0,0.0,436.0,292.0,17.0,12.0
170311710004,1186.0,1145.3387096774193,66411.0,40.9,798.0,94.0,0.0,0.0,0.0,1101.0,0.0,363.0,274.0,26.0,4.0
170312609001,1209.0,796.0,41250.0,29.3,687.0,16.0,4.0,0.0,0.0,156.0,1027.0,99.0,169.0,0.0,0.0
170312609002,252.0,713.0,85208.08522167488,53.6,223.0,4.0,0.0,0.0,0.0,5.0,223.0,39.0,16.0,118.0,158.0
170312610002,1158.0,1008.0,54821.0,40.0,910.0,26.0,30.0,0.0,0.0,95.0,993.0,140.0,174.0,51.0,66.0
170316611005,2019.0,1606.0,71196.0,32.4,1273.0,38.0,16.0,0.0,0.0,779.0,593.0,417.0,378.0,14.0,18.0
170316805002,884.0,1115.0,23352.0,34.7,521.0,34.0,4.0,0.0,0.0,36.0,790.0,98.0,231.0,38.0,50.0
170316709002,810.0,997.0,25536.0,35.4,452.0,51.0,42.0,0.0,0.0,38.0,751.0,116.0,152.0,109.0,121.0
170316806002,898.0,932.0,15813.0,29.9,523.0,30.0,17.0,0.0,0.0,2.0,893.0,75.0,123.0,49.0,82.0
170316715003,652.0,808.0,46250.0,52.1,506.0,42.0,0.0,14.0,0.0,36.0,616.0,163.0,7.0,125.0,164.0
170316715002,1004.0,1191.0,28194.0,38.3,697.0,0.0,20.0,0.0,0.0,32.0,825.0,176.0,136.0,55.0,23.0
170318258013,1245.0,940.0,46161.0,26.8,697.0,64.0,27.0,0.0,0.0,32.0,1202.0,0.0,424.0,0.0,0.0
170318212001,1458.0,912.0,82598.0,28.9,955.0,34.0,97.0,0.0,0.0,321.0,1137.0,277.0,69.0,82.0,14.0
170318211024,1194.0,1118.0,70719.0,46.7,843.0,119.0,23.0,0.0,0.0,1089.0,0.0,291.0,198.0,0.0,0.0
170318257001,832.0,819.0,37679.0,31.9,538.0,47.0,7.0,5.0,0.0,501.0,229.0,187.0,217.0,28.0,2.0
170316715001,625.0,880.0,40319.0,41.1,346.0,29.0,0.0,0.0,0.0,13.0,426.0,76.0,195.0,58.0,93.0
170316716001,670.0,783.0,19022.0,43.6,556.0,5.0,0.0,0.0,0.0,96.0,553.0,46.0,114.0,22.0,67.0
170316716003,275.0,885.0,19732.0,35.8,188.0,5.0,0.0,0.0,0.0,5.0,270.0,24.0,42.0,229.0,277.0
170311503006,1449.0,925.0,85208.08522167488,34.5,923.0,257.0,91.0,27.0,13.0,1026.0,0.0,236.0,228.0,45.0,61.0
170311508002,809.0,1203.0,88385.0,41.5,605.0,67.0,91.0,5.0,13.0,493.0,64.0,166.0,159.0,36.0,15.0
170318347001,519.0,825.0,27813.0,46.5,320.0,22.0,0.0,0.0,0.0,0.0,516.0,25.0,18.0,84.0,65.0
170312831001,1468.0,1299.0,44554.0,26.7,773.0,179.0,149.0,8.0,65.0,142.0,875.0,41.0,408.0,201.0,133.0
170316608003,1003.0,864.0,36213.0,31.2,609.0,60.0,43.0,0.0,0.0,300.0,629.0,97.0,100.0,46.0,65.0
170316909004,1005.0,1212.0,86900.0,33.0,721.0,176.0,11.0,0.0,0.0,0.0,1005.0,180.0,204.0,47.0,61.0
170316909005,1574.0,872.0,60458.0,33.4,1320.0,151.0,17.0,0.0,0.0,0.0,1544.0,173.0,150.0,143.0,85.0
170316910001,972.0,1050.0,73214.0,29.6,724.0,86.0,69.0,0.0,0.0,5.0,956.0,90.0,169.0,122.0,117.0
170316608005,1032.0,770.0,38173.0,26.8,590.0,54.0,10.0,15.0,0.0,381.0,228.0,139.0,280.0,63.0,33.0
170316609002,1455.0,1089.0,35926.0,29.1,820.0,62.0,21.0,0.0,0.0,192.0,1143.0,99.0,390.0,132.0,271.0
170316610001,811.0,1145.3387096774193,44554.0,44.6,583.0,79.0,0.0,0.0,0.0,0.0,712.0,224.0,77.0,250.0,91.0
170317401001,627.0,1145.3387096774193,131071.0,34.1,423.0,89.0,31.0,0.0,0.0,627.0,0.0,236.0,168.0,21.0,22.0
170317401002,485.0,1145.3387096774193,94583.0,26.8,298.0,97.0,17.0,0.0,15.0,485.0,0.0,137.0,58.0,2.0,0.0
170317001001,2565.0,1195.0,69206.0,33.9,1598.0,57.0,125.0,0.0,8.0,564.0,1464.0,460.0,471.0,20.0,57.0
170317002001,1365.0,1145.3387096774193,81597.0,38.3,943.0,130.0,15.0,0.0,0.0,328.0,442.0,435.0,191.0,135.0,54.0
170317002004,1430.0,1600.0,89318.0,35.9,883.0,129.0,49.0,0.0,13.0,808.0,112.0,373.0,313.0,42.0,120.0
170317002002,1545.0,965.0,48565.0,29.9,858.0,108.0,6.0,3.0,14.0,353.0,128.0,357.0,567.0,8.0,82.0
170317003011,1976.0,990.0,63786.0,36.6,1362.0,156.0,77.0,8.0,0.0,823.0,550.0,446.0,420.0,21.0,32.0
170317506003,720.0,1766.0,53611.0,47.3,499.0,87.0,2.0,0.0,0.0,21.0,688.0,226.0,129.0,33.0,31.0
170316714001,617.0,1104.0,41250.0,46.7,504.0,10.0,8.0,0.0,0.0,56.0,527.0,148.0,48.0,77.0,49.0
170316714002,530.0,672.0,51250.0,53.5,386.0,16.0,0.0,0.0,0.0,0.0,530.0,167.0,18.0,13.0,24.0
170316707001,664.0,941.0,23487.0,26.2,355.0,9.0,1.0,0.0,0.0,155.0,509.0,74.0,221.0,87.0,52.0
170316709001,480.0,1066.0,40526.0,41.6,288.0,73.0,0.0,0.0,0.0,93.0,337.0,78.0,119.0,34.0,21.0
170316712001,617.0,1020.0,48472.0,44.7,415.0,33.0,5.0,0.0,0.0,27.0,590.0,69.0,58.0,343.0,176.0
170316712002,402.0,1089.0,22750.0,21.4,161.0,0.0,0.0,0.0,0.0,0.0,402.0,18.0,96.0,95.0,55.0
170316713002,502.0,656.0,44107.0,40.4,378.0,7.0,0.0,0.0,0.0,0.0,474.0,84.0,25.0,25.0,133.0
170318212004,2020.0,847.0,65893.0,20.9,900.0,70.0,84.0,0.0,0.0,617.0,1029.0,262.0,728.0,37.0,41.0
170318227021,2340.0,1036.0,56339.0,43.2,1701.0,413.0,133.0,0.0,9.0,1816.0,342.0,712.0,476.0,6.0,63.0
170318219004,732.0,517.0,111563.0,49.7,532.0,127.0,37.0,0.0,0.0,616.0,100.0,168.0,188.0,6.0,21.0
170318233032,956.0,1075.0,102794.0,37.9,624.0,42.0,108.0,0.0,0.0,809.0,72.0,205.0,222.0,0.0,0.0
170318109004,993.0,1018.0,65890.0,53.2,829.0,232.0,53.0,21.0,12.0,680.0,93.0,320.0,133.0,59.0,86.0
170311911006,1137.0,918.0,57891.0,30.8,728.0,127.0,0.0,10.0,0.0,513.0,27.0,204.0,289.0,49.0,40.0
170318217004,539.0,1145.3387096774193,128684.0,39.2,374.0,98.0,86.0,22.0,0.0,523.0,16.0,214.0,155.0,0.0,0.0
170318220001,1057.0,434.0,61176.0,35.3,649.0,30.0,24.0,11.0,7.0,1010.0,24.0,295.0,308.0,68.0,12.0
170318220002,405.0,1145.3387096774193,51060.0,50.2,277.0,30.0,10.0,0.0,0.0,346.0,0.0,163.0,128.0,6.0,2.0
170318220003,731.0,421.0,69167.0,52.8,622.0,38.0,48.0,0.0,0.0,639.0,23.0,290.0,64.0,31.0,1.0
170317608021,2553.0,1043.0,90382.0,52.1,2153.0,517.0,160.0,0.0,24.0,2406.0,15.0,882.0,177.0,15.0,15.0
170310802011,1306.0,1545.0,127172.0,35.5,1230.0,443.0,417.0,94.0,19.0,1019.0,57.0,514.0,45.0,109.0,133.0
170312309002,2158.0,1163.0,70729.0,34.1,1657.0,317.0,140.0,46.0,30.0,1163.0,444.0,327.0,254.0,57.0,89.0
170313011002,1229.0,704.0,27198.0,32.6,761.0,41.0,19.0,0.0,0.0,528.0,134.0,127.0,247.0,99.0,97.0
170310104001,1333.0,973.0,85208.08522167488,32.5,977.0,365.0,143.0,11.0,67.0,921.0,319.0,129.0,185.0,44.0,117.0
170310105032,552.0,848.0,58482.0,29.5,407.0,72.0,104.0,0.0,8.0,424.0,104.0,77.0,42.0,1343.0,315.0
170310107021,2114.0,1034.0,49519.0,27.4,1137.0,211.0,151.0,5.0,16.0,1079.0,849.0,161.0,686.0,106.0,74.0
170310205001,2783.0,1138.0,65886.0,34.1,1892.0,408.0,101.0,39.0,0.0,966.0,443.0,120.0,692.0,0.0,0.0
170314903001,1292.0,1370.0,61576.0,32.1,754.0,170.0,75.0,7.0,13.0,21.0,1253.0,288.0,414.0,12.0,31.0
170310107022,817.0,956.0,47009.0,31.6,564.0,154.0,90.0,0.0,17.0,613.0,147.0,80.0,207.0,48.0,103.0
170310301021,962.0,1374.0,101667.0,59.2,836.0,334.0,195.0,21.0,20.0,700.0,76.0,481.0,0.0,84.0,387.0
170310301013,1359.0,980.0,43304.0,34.9,972.0,290.0,152.0,0.0,13.0,332.0,581.0,55.0,368.0,0.0,0.0
170315608005,1162.0,1315.0,111992.0,40.9,756.0,115.0,60.0,0.0,0.0,1110.0,0.0,335.0,378.0,82.0,59.0
170315609003,1099.0,1145.3387096774193,150993.0,41.7,810.0,62.0,41.0,18.0,9.0,778.0,0.0,327.0,85.0,4.0,61.0
170315609004,1406.0,1145.3387096774193,108625.0,39.0,904.0,155.0,17.0,10.0,0.0,1225.0,0.0,409.0,290.0,2.0,42.0
170315609005,536.0,1145.3387096774193,96023.0,47.2,437.0,106.0,54.0,0.0,0.0,461.0,0.0,182.0,77.0,0.0,0.0
170315609006,765.0,1145.3387096774193,75694.0,38.7,545.0,55.0,8.0,10.0,0.0,735.0,19.0,281.0,162.0,65.0,105.0
170315610001,944.0,1145.3387096774193,85208.08522167488,47.0,665.0,123.0,65.0,0.0,15.0,553.0,0.0,247.0,124.0,12.0,19.0
170311507002,1146.0,1145.3387096774193,121295.0,44.5,795.0,122.0,45.0,0.0,74.0,1033.0,0.0,297.0,251.0,18.0,87.0
170311507004,1253.0,1115.0,79265.0,37.6,893.0,107.0,134.0,9.0,5.0,972.0,70.0,253.0,251.0,113.0,65.0
170311508004,854.0,919.0,44766.0,39.0,628.0,127.0,17.0,0.0,0.0,477.0,8.0,174.0,122.0,0.0,0.0
170318204002,2116.0,827.0,56371.0,29.5,1227.0,131.0,3.0,2.0,3.0,1475.0,22.0,307.0,654.0,0.0,8.0
170315401014,414.0,1145.3387096774193,85208.08522167488,18.7,167.0,0.0,0.0,0.0,0.0,0.0,414.0,0.0,190.0,0.0,0.0
170311510012,1198.0,854.0,72250.0,30.6,653.0,65.0,44.0,0.0,0.0,646.0,21.0,154.0,422.0,82.0,222.0
170312306005,1987.0,1045.0,48036.0,23.6,961.0,51.0,24.0,25.0,43.0,857.0,281.0,87.0,622.0,34.0,74.0
170310611001,1368.0,1815.0,170893.0,28.5,919.0,558.0,181.0,44.0,36.0,1260.0,46.0,232.0,123.0,86.0,81.0
170314906001,1464.0,1665.0,43073.0,45.5,1113.0,168.0,124.0,6.0,1.0,104.0,1324.0,387.0,182.0,35.0,139.0
170314904001,742.0,952.0,76111.0,45.4,544.0,144.0,53.0,9.0,6.0,0.0,742.0,192.0,100.0,185.0,168.0
170314905002,1034.0,1231.0,51648.0,44.5,678.0,110.0,125.0,24.0,22.0,6.0,1010.0,279.0,246.0,187.0,39.0
170318109001,1469.0,1258.0,62778.0,41.8,1064.0,78.0,23.0,16.0,0.0,909.0,261.0,312.0,149.0,21.0,21.0
170311906023,1764.0,1059.0,54132.0,34.4,1004.0,75.0,30.0,0.0,0.0,953.0,10.0,339.0,403.0,30.0,54.0
170311908005,986.0,1192.0,44125.0,37.9,654.0,92.0,41.0,43.0,0.0,410.0,39.0,82.0,143.0,63.0,29.0
170312205003,629.0,1722.0,121875.0,33.2,525.0,230.0,103.0,47.0,14.0,433.0,3.0,136.0,66.0,52.0,34.0
170310402012,1324.0,1396.0,60982.0,40.9,1165.0,241.0,240.0,35.0,0.0,841.0,18.0,187.0,142.0,81.0,62.0
170310710001,2766.0,2117.0,163750.0,19.8,432.0,225.0,82.0,26.0,9.0,2132.0,223.0,63.0,47.0,15.0,171.0
170310711002,1526.0,2195.0,162096.0,26.4,909.0,615.0,169.0,58.0,12.0,1215.0,39.0,195.0,75.0,397.0,103.0
170310811002,1351.0,1596.0,141228.0,32.6,1022.0,361.0,143.0,108.0,0.0,679.0,342.0,73.0,128.0,172.0,86.0
170310315021,1441.0,960.0,145809.0,30.7,1086.0,461.0,137.0,61.0,22.0,1154.0,123.0,187.0,88.0,142.0,37.0
170312004023,1272.0,1051.0,64861.0,31.3,849.0,102.0,121.0,17.0,0.0,739.0,187.0,167.0,120.0,53.0,73.0
170312207023,1048.0,1029.0,41188.0,30.0,614.0,134.0,22.0,3.0,0.0,843.0,20.0,135.0,256.0,104.0,40.0
170312207024,849.0,1165.0,53676.0,28.7,478.0,138.0,78.0,9.0,12.0,652.0,15.0,101.0,247.0,72.0,56.0
170312105022,897.0,1158.0,67955.0,31.8,645.0,192.0,28.0,50.0,0.0,676.0,30.0,113.0,182.0,98.0,118.0
170312206011,689.0,1371.0,109583.0,31.8,609.0,226.0,111.0,36.0,21.0,573.0,30.0,75.0,52.0,165.0,129.0
170312522022,685.0,451.0,21056.0,25.6,356.0,70.0,0.0,0.0,0.0,0.0,685.0,41.0,247.0,41.0,74.0
170317402004,1605.0,1368.0,115192.0,41.6,1035.0,206.0,116.0,0.0,23.0,1594.0,0.0,535.0,334.0,19.0,4.0
170315305013,808.0,795.0,103191.0,36.5,614.0,74.0,11.0,0.0,0.0,10.0,788.0,184.0,174.0,0.0,0.0
170315305014,1159.0,1054.0,52417.0,37.0,852.0,115.0,48.0,19.0,0.0,64.0,1031.0,297.0,186.0,53.0,30.0
170314909013,860.0,1011.0,44318.0,39.4,525.0,57.0,10.0,0.0,0.0,0.0,860.0,165.0,143.0,37.0,8.0
170314909011,1352.0,977.0,52321.0,39.0,968.0,36.0,37.0,0.0,0.0,0.0,1352.0,185.0,178.0,28.0,70.0
170317004014,486.0,1145.3387096774193,82292.0,42.2,309.0,80.0,61.0,0.0,0.0,0.0,400.0,150.0,88.0,22.0,59.0
170315805012,928.0,833.0,85208.08522167488,31.4,584.0,72.0,0.0,0.0,0.0,443.0,0.0,86.0,240.0,158.0,87.0
170318081001,1641.0,1074.0,79904.0,51.7,1343.0,380.0,58.0,20.0,6.0,1247.0,107.0,406.0,270.0,0.0,0.0
170315401012,1046.0,1214.0,37609.0,27.4,592.0,0.0,0.0,0.0,0.0,0.0,1046.0,24.0,408.0,0.0,0.0
170311406024,643.0,839.0,85208.08522167488,38.2,470.0,97.0,34.0,10.0,0.0,476.0,117.0,82.0,151.0,84.0,89.0
170311510023,2041.0,989.0,61250.0,33.7,1174.0,122.0,43.0,0.0,10.0,1125.0,0.0,256.0,602.0,38.0,31.0
170311907021,868.0,934.0,48611.0,45.1,695.0,94.0,44.0,0.0,0.0,577.0,50.0,115.0,69.0,85.0,32.0
170311907022,1545.0,1118.0,38225.0,30.6,856.0,49.0,0.0,21.0,15.0,851.0,77.0,150.0,518.0,0.0,0.0
170311906021,1237.0,1145.3387096774193,78056.0,33.2,740.0,74.0,34.0,0.0,0.0,741.0,26.0,226.0,201.0,68.0,109.0
170312004022,1719.0,902.0,51055.0,33.5,941.0,91.0,19.0,0.0,0.0,939.0,16.0,192.0,264.0,36.0,85.0
170317304003,778.0,1511.0,145852.0,33.1,602.0,129.0,96.0,0.0,0.0,0.0,778.0,242.0,113.0,21.0,48.0
170310314002,595.0,1188.0,129018.0,35.6,511.0,220.0,121.0,33.0,34.0,405.0,27.0,300.0,30.0,102.0,74.0
170310314001,1354.0,1278.0,92578.0,54.4,1263.0,468.0,408.0,59.0,63.0,1165.0,79.0,543.0,36.0,171.0,34.0
170318307002,735.0,1592.0,85208.08522167488,45.3,650.0,200.0,133.0,16.0,0.0,471.0,208.0,172.0,60.0,111.0,198.0
170310317003,1434.0,1068.0,140625.0,33.9,1260.0,417.0,271.0,33.0,52.0,1021.0,278.0,280.0,24.0,176.0,155.0
170310318001,1889.0,1181.0,138750.0,34.0,1498.0,624.0,310.0,113.0,60.0,1528.0,54.0,443.0,289.0,68.0,149.0
170311007002,1002.0,1145.3387096774193,72031.0,48.2,756.0,123.0,82.0,0.0,18.0,924.0,0.0,319.0,157.0,0.0,0.0
170312222001,1186.0,1873.0,229792.0,30.7,828.0,304.0,216.0,111.0,40.0,1036.0,16.0,237.0,279.0,38.0,28.0
170312222002,1141.0,2115.0,216071.0,30.5,969.0,557.0,201.0,104.0,19.0,920.0,71.0,236.0,119.0,147.0,154.0
170318324002,1198.0,1911.0,193393.0,32.1,991.0,436.0,157.0,127.0,0.0,1106.0,0.0,262.0,149.0,210.0,234.0
170318324001,1931.0,1754.0,123047.0,31.2,1442.0,686.0,239.0,57.0,35.0,1552.0,104.0,377.0,323.0,45.0,70.0
170312227002,1740.0,1143.0,75795.0,29.3,1100.0,264.0,114.0,7.0,0.0,1403.0,156.0,120.0,389.0,146.0,123.0
170312421002,1324.0,1720.0,135875.0,30.2,1156.0,645.0,184.0,49.0,0.0,1100.0,31.0,263.0,31.0,45.0,31.0
170317003013,2761.0,1313.0,80662.0,25.9,1461.0,192.0,1.0,1.0,12.0,1410.0,40.0,555.0,857.0,101.0,14.0
170311913012,1509.0,1104.0,78750.0,34.2,888.0,62.0,0.0,0.0,0.0,875.0,119.0,104.0,360.0,50.0,11.0
170310206011,1485.0,1157.0,119485.0,52.2,1116.0,297.0,120.0,96.0,75.0,1129.0,0.0,315.0,222.0,16.0,19.0
170312832001,1622.0,1500.0,92500.0,28.6,971.0,299.0,172.0,81.0,79.0,563.0,638.0,245.0,259.0,55.0,84.0
170313103001,1873.0,1102.0,53500.0,39.2,1381.0,292.0,168.0,67.0,14.0,1021.0,73.0,235.0,286.0,51.0,66.0
170312924002,1442.0,1040.0,46607.0,29.7,833.0,40.0,32.0,0.0,0.0,47.0,1395.0,136.0,237.0,211.0,113.0
170317205002,1311.0,1136.0,155625.0,43.0,875.0,334.0,164.0,32.0,7.0,1275.0,25.0,445.0,363.0,20.0,9.0
170317307002,1335.0,1139.0,50380.0,35.3,851.0,116.0,40.0,0.0,4.0,11.0,1290.0,268.0,254.0,62.0,23.0
170317207002,745.0,1145.3387096774193,83182.0,37.9,512.0,76.0,126.0,15.0,0.0,115.0,599.0,226.0,108.0,20.0,15.0
170317501003,852.0,1145.3387096774193,33403.0,43.0,464.0,43.0,42.0,0.0,0.0,0.0,714.0,178.0,144.0,20.0,19.0
170317403002,796.0,1145.3387096774193,145063.0,42.3,602.0,128.0,82.0,0.0,0.0,767.0,1.0,283.0,152.0,6.0,13.0
170311504022,843.0,1189.0,65750.0,37.7,657.0,77.0,55.0,14.0,0.0,794.0,20.0,175.0,176.0,42.0,70.0
170312431002,699.0,1448.0,124306.0,34.9,550.0,209.0,57.0,38.0,6.0,576.0,11.0,155.0,134.0,36.0,36.0
170315502002,1031.0,1005.0,67917.0,36.4,653.0,92.0,40.0,9.0,0.0,848.0,114.0,270.0,76.0,22.0,17.0
170318419002,3997.0,1923.0,130729.0,23.1,1939.0,535.0,315.0,170.0,165.0,2022.0,909.0,585.0,420.0,162.0,189.0
170312602001,960.0,1119.0,38056.0,30.6,535.0,30.0,13.0,0.0,2.0,21.0,939.0,72.0,172.0,255.0,231.0
170314602002,1791.0,845.0,38750.0,31.6,1069.0,82.0,26.0,20.0,0.0,897.0,798.0,249.0,484.0,43.0,43.0
170316713001,991.0,710.0,30156.0,32.8,618.0,32.0,0.0,0.0,0.0,0.0,991.0,124.0,285.0,47.0,36.0
170316603024,1215.0,1020.0,38472.0,30.1,752.0,54.0,7.0,0.0,0.0,451.0,307.0,195.0,270.0,11.0,63.0
170310202004,1676.0,963.0,85208.08522167488,44.0,1223.0,425.0,136.0,30.0,26.0,666.0,473.0,456.0,232.0,33.0,32.0
