GEOID,total_pop,median_rent,median_income,median_age,pct_college_degree,pct_racial_minorities,pct_property_owner,pct_commuter_PuT,DistRes,DistOffice,dist_to_cbd
421010090004,1970.0,1187.0,69671.5965583174,19.6,0.5517241379310345,0.2852791878172589,0.02888086642599278,0.29310344827586204,218.50674343157016,1962.775023901795,2857.1225553454447
421010188002,1290.0,1143.0,47926.0,27.9,0.06071871127633209,0.7193798449612403,0.6868131868131868,0.08403361344537816,4387.035207147902,7775.447154727708,9303.48335881138
421010382002,1029.0,1100.0,48636.0,39.0,0.17134831460674158,0.08163265306122447,0.4868035190615836,0.13725490196078433,3729.2835506081965,7401.675138982982,8264.259537394113
421010090001,455.0,983.0,106094.0,25.3,0.8484848484848485,0.16263736263736261,0.24545454545454545,0.41237113402061853,495.50681627588847,2342.482802874419,3083.761064131468
421010090002,2273.0,1288.0,69671.5965583174,19.3,0.5625,0.37175538935327757,0.0423728813559322,0.26153846153846155,204.98668331324643,2121.170161265314,2934.9346630640316
421010091001,817.0,925.0,69671.5965583174,26.9,0.47808764940239046,0.44553243574051404,0.3595505617977528,0.2344632768361582,765.0938964212949,2719.3579605523987,3550.5885499264455
421010201012,643.0,892.0,30428.0,27.0,0.14906832298136646,0.942457231726283,0.6306306306306306,0.7945205479452054,2240.767763103397,6366.548373290252,6772.025628050763
421010385001,579.0,1625.0,132344.0,54.1,0.5452586206896551,0.10362694300518138,0.8072289156626506,0.02252252252252252,6221.446276447596,15115.30691008279,17361.28235047209
421010249004,919.0,758.0,34318.0,50.1,0.11994609164420485,0.9651795429815017,0.773109243697479,0.3924731182795699,4860.181217915329,11849.122098973192,13947.661132377898
421010259001,803.0,1123.0,133264.0,41.1,0.04,0.9800747198007472,0.5325077399380805,0.3790849673202614,7714.966277821441,14635.927011457341,18266.71931051434
421010259002,480.0,1176.0,48079.0,56.9,0.2202970297029703,1.0,0.7161716171617162,0.2398753894080997,7510.3290309533695,14609.111031498818,18050.818344973883
421010263024,1701.0,1070.2311111111112,45925.0,50.3,0.18181818181818182,0.9606114050558495,0.7798561151079136,0.2732474964234621,6669.339005521763,13470.039523772899,16781.137649020016
421010264001,730.0,599.0,64063.0,54.0,0.10091743119266056,1.0,0.7027027027027027,0.45098039215686275,5736.624542387947,12945.684563692816,15502.770661586033
421010358002,1699.0,956.0,69671.5965583174,50.0,0.4558071585098612,0.06768687463213652,0.6547433903576982,0.0471976401179941,3339.0141544281587,16376.415893755615,28134.115885343806
421010266004,1682.0,761.0,31224.0,24.6,0.32077764277035237,1.0,0.7651821862348178,0.23565891472868217,6073.4024396268405,12825.631630880476,16351.52165254908
421010362032,1191.0,1176.0,120568.0,40.5,0.2804733727810651,0.20906801007556675,0.9395465994962217,0.02527075812274368,6697.820441564838,18306.4994211667,27989.552641053695
421010056001,1158.0,1008.0,26488.0,28.6,0.16689466484268126,0.9430051813471503,0.17398945518453426,0.38461538461538464,9593.14622478611,9826.112179400647,11023.070028566872
